,weight,prod_distance,time_delivery,target
3545,10.0,1459.0,3.0,698966.9533498312
3546,55.0,2074.0,4.0,502123.4423521411
3547,82.0,1346.0,11.0,695702.6681415535
3548,28.0,1731.0,3.0,512707.20020694257
3549,46.0,1731.0,7.0,571536.7725970788
3550,37.0,2488.0,7.0,532714.4940008646
3551,64.0,2163.0,1.0,576364.8123281042
3552,46.0,2700.0,4.0,615407.6123521412
3553,28.0,2231.0,10.0,561155.65180528
3554,37.0,1459.0,3.0,740960.1827244101
3555,46.0,2098.0,8.0,490456.7040008646
3556,10.0,2913.0,12.0,455130.35272441007
3557,82.0,1734.0,5.0,459643.4587274453
3558,82.0,2796.0,12.0,672855.2412148325
3559,46.0,2105.0,7.0,449938.7625970788
3560,82.0,1346.0,3.0,678751.207679752
3561,10.0,2098.0,2.0,582833.0124644242
3562,28.0,1734.0,8.0,518708.8918735134
3563,10.0,2700.0,13.0,487074.602182472
3564,46.0,2680.0,1.0,600306.9612148325
3565,1.0,2098.0,13.0,665565.6540008646
3566,19.0,2700.0,14.0,557029.2302069425
3567,37.0,2631.0,14.0,689733.4440008645
3568,37.0,1459.0,7.0,642547.7027244101
3569,46.0,2488.0,8.0,453304.2212369471
3570,37.0,2700.0,6.0,493210.6579669729
3571,82.0,2476.0,12.0,503489.2987274453
3572,46.0,1346.0,7.0,578520.0247340297
3573,19.0,1734.0,6.0,583262.0699192637
3574,64.0,1346.0,13.0,792193.5704500827
3575,82.0,1284.0,12.0,487218.602182472
3576,19.0,2680.0,9.0,450520.5079669729
3577,10.0,2163.0,8.0,677784.5308572765
3578,82.0,1467.0,2.0,722783.9479983787
3579,46.0,1459.0,8.0,737741.2304500827
3580,64.0,1284.0,7.0,691214.4525970788
3581,1.0,1467.0,7.0,533399.407679752
3582,1.0,2488.0,14.0,451544.44535776513
3583,55.0,2105.0,10.0,745201.0108572766
3584,10.0,1161.0,9.0,680693.3491183892
3585,73.0,1346.0,5.0,569221.2840008646
3586,28.0,1772.0,6.0,844069.9708572765
3587,19.0,1731.0,10.0,669217.3653577651
3588,73.0,1797.0,3.0,823618.7308572765
3589,46.0,1467.0,14.0,561504.2169504637
3590,28.0,2118.0,2.0,549274.2691183892
3591,64.0,1237.0,4.0,717382.1324994892
3592,73.0,2488.0,1.0,505080.9349412772
3593,55.0,1467.0,3.0,730219.3802069426
3594,55.0,1346.0,5.0,703233.3766874628
3595,1.0,2471.0,1.0,563406.8358336187
3596,46.0,1783.0,8.0,537656.5412369472
3597,55.0,1346.0,9.0,668605.1537311212
3598,82.0,2680.0,6.0,800665.4908572766
3599,73.0,2936.0,1.0,481024.4179983788
3600,55.0,1734.0,12.0,506176.8899192636
3601,10.0,1284.0,13.0,773239.2508572766
3602,37.0,1567.0,9.0,495844.8812369472
3603,55.0,2471.0,6.0,504697.1724644242
3604,55.0,1928.0,5.0,490699.7040008646
3605,10.0,1731.0,1.0,581393.0124644242
3606,10.0,2074.0,6.0,574770.2012369471
3607,55.0,2700.0,11.0,701835.9839110986
3608,55.0,1346.0,12.0,706168.7769504638
3609,1.0,2631.0,13.0,702882.3766874628
3610,37.0,2913.0,4.0,640757.4969504637
3611,19.0,2631.0,13.0,746608.5324644243
3612,64.0,2231.0,3.0,729922.3802069426
3613,37.0,2098.0,10.0,536729.0853577651
3614,73.0,2105.0,7.0,780897.1314326304
3615,28.0,2118.0,8.0,643154.7621824719
3616,46.0,1346.0,5.0,561972.2169504637
3617,73.0,1772.0,13.0,494281.6579669729
3618,10.0,1734.0,5.0,669128.1812369471
3619,55.0,1772.0,6.0,635034.2081415536
3620,37.0,2631.0,3.0,641178.1153672726
3621,82.0,2098.0,5.0,767649.4004500827
3622,82.0,1783.0,2.0,641491.5212369472
3623,28.0,2476.0,7.0,762319.8118735134
3624,28.0,2501.0,3.0,798448.4702069425
3625,1.0,1928.0,8.0,615288.1314326305
3626,55.0,1161.0,2.0,451319.44535776513
3627,28.0,1783.0,3.0,557209.2302069425
3628,55.0,2105.0,3.0,760980.1314326304
3629,64.0,1467.0,13.0,555730.6449294311
3630,73.0,1346.0,2.0,674108.552182472
3631,55.0,1734.0,3.0,699823.1047340297
3632,73.0,2028.0,13.0,640874.4969504637
3633,10.0,2476.0,2.0,728760.4366874628
3634,82.0,1237.0,12.0,607207.7253577651
3635,37.0,1567.0,13.0,479659.2881415536
3636,55.0,2936.0,4.0,648047.6587274452
3637,19.0,2913.0,1.0,702038.342182472
3638,19.0,1459.0,11.0,616342.8187274452
3639,82.0,1928.0,9.0,675627.1318735133
3640,73.0,1467.0,9.0,728396.0949294312
3641,46.0,2680.0,4.0,720287.6518136715
3642,10.0,2231.0,2.0,497857.22272441006
3643,10.0,2700.0,8.0,593844.5504500828
3644,64.0,2471.0,12.0,534074.407679752
3645,82.0,2074.0,11.0,665538.6540008646
3646,64.0,2913.0,3.0,747948.9133498312
3647,19.0,2913.0,5.0,692642.5579669729
3648,64.0,2231.0,4.0,728159.1321824719
3649,19.0,2074.0,12.0,694003.6037311212
3650,37.0,1928.0,6.0,747256.5324644243
3651,28.0,1734.0,12.0,626311.0249412772
3652,82.0,2936.0,8.0,732297.6076797519
3653,73.0,2936.0,2.0,641658.2566874628
3654,37.0,2501.0,10.0,755077.5849294312
3655,82.0,1783.0,10.0,580929.9787274452
3656,64.0,2163.0,2.0,748457.6099192636
3657,64.0,1459.0,13.0,674927.552182472
3658,46.0,2105.0,11.0,535079.3537311212
3659,10.0,2028.0,2.0,721396.1149412772
3660,46.0,2913.0,6.0,578379.1314326305
3661,1.0,2471.0,2.0,645885.007679752
3662,28.0,2796.0,9.0,492199.43259707873
3663,19.0,1797.0,10.0,641457.2908572765
3664,64.0,2043.0,2.0,784418.1969504637
3665,10.0,1734.0,7.0,668472.8924994892
3666,28.0,2098.0,2.0,761167.0569504637
3667,10.0,1783.0,6.0,541167.5047340296
3668,82.0,1567.0,10.0,695036.8412369471
3669,73.0,2488.0,4.0,638906.2579669729
3670,10.0,2074.0,4.0,621837.3091183892
3671,46.0,2028.0,9.0,492742.6579669729
3672,10.0,2680.0,1.0,738201.8253577651
3673,64.0,2936.0,6.0,597456.0539110985
3674,19.0,2118.0,3.0,675213.6369504638
3675,1.0,1567.0,11.0,555589.2302069425
3676,55.0,2098.0,3.0,666053.4079669729
3677,73.0,2796.0,6.0,540852.5047340296
3678,28.0,1284.0,12.0,565696.0333498312
3679,10.0,2105.0,6.0,612145.807679752
3680,28.0,2028.0,2.0,727370.5199192637
3681,55.0,1783.0,2.0,697716.7158336187
3682,64.0,2074.0,12.0,670249.6739110985
3683,82.0,2631.0,11.0,564297.9979983787
3684,37.0,1783.0,3.0,739546.1612369472
3685,46.0,2043.0,6.0,692435.5579669729
3686,37.0,2913.0,10.0,493417.6579669729
3687,73.0,2416.0,8.0,578736.0247340297
3688,82.0,2700.0,11.0,764740.8581415537
3689,1.0,2476.0,10.0,557768.8108572764
3690,37.0,2118.0,14.0,607521.2537311212
3691,10.0,2936.0,14.0,701845.3387274452
3692,1.0,1467.0,2.0,739141.1612369472
3693,37.0,2631.0,13.0,727187.6124644242
3694,82.0,2501.0,1.0,676726.7724644243
3695,73.0,1335.0,10.0,572002.957966973
3696,28.0,2231.0,2.0,704112.6924644242
3697,73.0,2631.0,11.0,513274.20020694257
3698,10.0,2118.0,2.0,546730.9799192636
3699,64.0,2074.0,9.0,617598.9324644243
3700,73.0,2043.0,9.0,674972.552182472
3701,37.0,1783.0,13.0,540071.0927244101
3702,82.0,2416.0,4.0,494119.9037311211
3703,1.0,2028.0,6.0,748205.6099192636
3704,1.0,1734.0,11.0,763956.3718136714
3705,82.0,2163.0,9.0,695011.6037311212
3706,19.0,2936.0,12.0,508915.7491183892
3707,46.0,2488.0,6.0,775233.007679752
3708,28.0,2135.0,4.0,700940.6049294312
3709,46.0,2501.0,14.0,635214.8640008646
3710,64.0,1772.0,11.0,599631.9612148325
3711,82.0,2501.0,3.0,668965.3653577651
3712,55.0,1284.0,3.0,573753.6076797519
3713,37.0,2680.0,2.0,660517.0549412773
3714,46.0,2700.0,2.0,718007.0537311212
3715,1.0,2796.0,3.0,783472.8012148325
3716,82.0,2913.0,7.0,637303.9933498312
3717,55.0,2416.0,3.0,766434.4004500827
3718,28.0,1772.0,11.0,505987.8899192636
3719,1.0,1459.0,9.0,745372.0108572766
3720,82.0,1804.0,3.0,707296.6918735134
3721,46.0,2700.0,5.0,760548.1314326304
3722,19.0,1335.0,6.0,738106.1612369472
3723,82.0,2043.0,10.0,455778.35272441007
3724,19.0,2043.0,11.0,519920.07695046376
3725,28.0,2680.0,13.0,763668.3718136714
3726,10.0,2163.0,6.0,604716.4425970789
3727,55.0,1284.0,1.0,728963.0949294312
3728,1.0,2476.0,14.0,492184.7040008646
3729,82.0,1928.0,5.0,723228.4333498311
3730,37.0,2796.0,14.0,563419.4518735134
3731,64.0,2501.0,2.0,797523.5649294312
3732,28.0,1804.0,1.0,641865.2566874628
3733,55.0,2416.0,14.0,701259.9839110986
3734,10.0,2135.0,14.0,777853.0749294312
3735,64.0,1804.0,3.0,502942.4423521411
3736,28.0,1467.0,13.0,607539.6524994893
3737,37.0,2416.0,2.0,729611.0949294312
3738,55.0,2476.0,14.0,666610.9318136714
3739,1.0,1567.0,9.0,730138.3802069426
3740,82.0,2135.0,2.0,736851.1314326305
3741,55.0,1797.0,5.0,495442.9037311211
3742,19.0,2501.0,7.0,729327.4366874628
3743,37.0,1734.0,1.0,497548.9323281041
3744,1.0,2098.0,10.0,756701.6039110986
3745,19.0,2416.0,3.0,778423.9139110985
3746,1.0,2416.0,3.0,705700.7769504638
3747,28.0,2105.0,7.0,615812.6123521412
3748,64.0,2416.0,6.0,546163.9799192636
3749,64.0,2043.0,1.0,728792.0949294312
3750,28.0,1161.0,3.0,478219.2881415536
3751,82.0,2471.0,12.0,625546.0249412772
3752,55.0,1731.0,4.0,482577.0733498312
3753,37.0,1161.0,2.0,450753.1724994892
3754,82.0,1467.0,6.0,610764.2523281042
3755,73.0,2501.0,8.0,718272.5012369471
3756,1.0,1335.0,3.0,743834.1281415536
3757,64.0,2135.0,11.0,634729.2902069426
3758,1.0,2631.0,10.0,617750.1599192637
3759,46.0,2476.0,4.0,673225.5847340297
3760,64.0,2231.0,8.0,676260.3923521412
3761,1.0,2476.0,2.0,633886.5718136714
3762,82.0,1284.0,4.0,713841.7708572765
3763,82.0,2028.0,5.0,586698.7891183892
3764,64.0,2488.0,2.0,508339.7491183892
3765,28.0,2028.0,12.0,745777.0108572766
3766,1.0,2631.0,1.0,581217.9787274452
3767,10.0,2796.0,10.0,746683.1449412772
3768,73.0,1346.0,1.0,701557.3502069425
3769,28.0,1734.0,2.0,618605.1599192637
3770,46.0,1928.0,8.0,764452.8581415537
3771,82.0,2476.0,11.0,705554.4299192637
3772,73.0,2416.0,13.0,634352.3639110986
3773,1.0,1467.0,10.0,556328.8108572764
3774,82.0,2118.0,13.0,642722.7621824719
3775,82.0,2105.0,2.0,736403.5037311212
3776,1.0,1284.0,9.0,747502.1449412772
3777,55.0,1467.0,4.0,682376.3491183892
3778,19.0,1734.0,11.0,454923.35272441007
3779,1.0,1797.0,1.0,666182.9381415535
3780,37.0,1459.0,1.0,703017.3766874628
3781,10.0,2098.0,13.0,778630.9139110985
3782,55.0,2043.0,2.0,777391.4402069426
3783,10.0,2936.0,8.0,711966.1314326305
3784,46.0,1797.0,6.0,735129.5653672726
3785,73.0,1237.0,6.0,736419.1314326305
3786,37.0,1161.0,9.0,517619.3218052801
3787,64.0,2488.0,7.0,741624.1447340297
3788,64.0,2476.0,2.0,734019.0240008646
3789,19.0,1459.0,10.0,457282.4647340298
3790,73.0,2118.0,7.0,621189.3091183892
3791,37.0,2098.0,6.0,499396.22272441006
3792,28.0,2118.0,12.0,634973.3639110986
3793,82.0,2631.0,8.0,639814.545357765
3794,37.0,1567.0,2.0,635224.2902069426
3795,73.0,2135.0,14.0,652745.8291183892
3796,37.0,1804.0,1.0,650001.1314326305
3797,73.0,2028.0,11.0,621693.3091183892
3798,1.0,2098.0,11.0,563239.4518735134
3799,1.0,2936.0,14.0,747365.7379983788
3800,37.0,2631.0,5.0,636411.8640008646
3801,28.0,1467.0,7.0,497383.8812369472
3802,73.0,1804.0,12.0,518834.3218052801
3803,10.0,2105.0,2.0,698021.9533498312
3804,73.0,2163.0,6.0,462688.7999192636
3805,82.0,1797.0,12.0,542458.832352141
3806,46.0,2074.0,7.0,668738.2458336187
3807,28.0,1459.0,12.0,694196.2918136714
3808,19.0,2680.0,11.0,584027.0699192637
3809,37.0,1772.0,1.0,671571.1323281042
3810,10.0,2631.0,4.0,702205.3387274452
3811,1.0,2796.0,14.0,727145.5199192637
3812,1.0,1567.0,3.0,565849.0333498312
3813,46.0,2796.0,3.0,695416.1853577651
3814,64.0,2796.0,7.0,670438.6739110985
3815,10.0,1783.0,7.0,481320.8958336187
3816,64.0,2476.0,6.0,648089.8524644242
3817,64.0,2231.0,11.0,495214.7924994892
3818,37.0,2118.0,5.0,495847.9037311211
3819,19.0,2105.0,4.0,766628.5279983788
3820,10.0,2471.0,11.0,696242.6681415535
3821,55.0,2680.0,3.0,537197.5412369472
3822,55.0,1772.0,1.0,573583.905357765
3823,46.0,1237.0,3.0,781086.1314326304
3824,82.0,1346.0,13.0,607404.6524994893
3825,64.0,2501.0,14.0,803759.29180528
3826,19.0,2231.0,13.0,784926.3718735133
3827,64.0,2936.0,9.0,649304.2499192636
3828,10.0,1237.0,6.0,748772.6099192636
3829,73.0,1783.0,6.0,836358.9104500827
3830,19.0,2631.0,4.0,601107.0508572765
3831,37.0,1284.0,3.0,451113.1724994892
3832,46.0,2680.0,5.0,738086.5037311212
3833,55.0,1567.0,5.0,698959.1047340297
3834,37.0,1567.0,1.0,737219.7524994892
3835,1.0,2680.0,12.0,744309.0118136714
3836,64.0,2163.0,3.0,730353.2939110985
3837,55.0,1772.0,2.0,703658.342182472
3838,37.0,2105.0,12.0,571428.7725970788
3839,82.0,2416.0,11.0,721750.3127244101
3840,37.0,1928.0,14.0,723694.172352141
3841,73.0,1772.0,1.0,481005.8958336187
3842,37.0,2796.0,3.0,525639.5533498311
3843,64.0,1567.0,12.0,736389.5653672726
3844,28.0,2135.0,6.0,771444.5566874628
3845,55.0,2043.0,4.0,548194.2691183892
3846,37.0,2631.0,8.0,616503.1314326305
3847,1.0,2028.0,2.0,695711.8412369471
3848,10.0,1783.0,14.0,493185.1314326305
3849,28.0,2680.0,11.0,525019.2079983788
3850,28.0,2488.0,11.0,674295.64180528
3851,1.0,2105.0,1.0,733674.6076797519
3852,73.0,1804.0,7.0,515608.6812148326
3853,1.0,2163.0,9.0,668544.8924994892
3854,10.0,1467.0,6.0,537033.3723281042
3855,64.0,2118.0,6.0,792625.5704500827
3856,64.0,2135.0,10.0,545839.9799192636
3857,55.0,1772.0,9.0,731251.3891183891
3858,64.0,1335.0,4.0,605148.4425970789
3859,82.0,2476.0,14.0,494373.1314326305
3860,46.0,2700.0,1.0,697078.5723281042
3861,37.0,1567.0,6.0,645098.0647340297
3862,46.0,1346.0,8.0,637842.5779983787
3863,19.0,2501.0,4.0,698265.1579983787
3864,55.0,2098.0,2.0,534854.3537311212
3865,37.0,1772.0,4.0,521599.0181415536
3866,55.0,2476.0,1.0,522321.4918136714
3867,37.0,1567.0,3.0,520220.8918735134
3868,55.0,2074.0,8.0,557272.2302069425
3869,37.0,2476.0,10.0,741716.1827244101
3870,82.0,1928.0,7.0,740560.4523281042
3871,1.0,2936.0,8.0,716167.1324994892
3872,46.0,1237.0,7.0,637699.9933498312
3873,10.0,2488.0,13.0,522249.4918136714
3874,46.0,1734.0,6.0,499585.22272441006
3875,37.0,1161.0,14.0,607943.972182472
3876,37.0,2074.0,14.0,800260.4908572766
3877,19.0,1161.0,10.0,816458.7404500827
3878,1.0,2631.0,3.0,713415.2340008646
3879,82.0,2631.0,7.0,502987.4423521411
3880,10.0,2105.0,1.0,640109.4969504637
3881,1.0,2028.0,8.0,577659.1314326305
3882,73.0,1459.0,9.0,734251.30180528
3883,37.0,2796.0,11.0,456183.35272441007
3884,19.0,1731.0,14.0,641158.5718735134
3885,73.0,2488.0,13.0,632869.7204500827
3886,55.0,1284.0,8.0,733809.6076797519
3887,46.0,2231.0,2.0,674783.552182472
3888,37.0,2163.0,7.0,703314.3766874628
3889,46.0,1467.0,4.0,650096.2499192636
3890,19.0,2936.0,1.0,495169.7924994892
3891,82.0,2488.0,13.0,714273.7708572765
3892,64.0,2416.0,5.0,620829.3091183892
3893,82.0,1734.0,13.0,587811.9949412772
3894,55.0,2028.0,14.0,695279.8412369471
3895,82.0,2631.0,13.0,577224.0247340297
3896,73.0,1783.0,8.0,456138.35272441007
3897,73.0,1772.0,12.0,603671.9653672726
3898,73.0,2163.0,9.0,703869.6924644242
3899,28.0,2631.0,1.0,674655.3166874629
3900,64.0,2936.0,14.0,451761.1724994892
3901,82.0,2163.0,12.0,480700.4179983788
3902,10.0,2488.0,11.0,717139.1324994892
3903,64.0,1734.0,11.0,772308.5566874628
3904,37.0,1772.0,9.0,461300.2524644242
3905,46.0,1731.0,13.0,575445.2012369471
3906,10.0,2796.0,12.0,610317.8612369471
3907,37.0,1467.0,7.0,525819.5533498311
3908,46.0,1797.0,14.0,695227.1853577651
3909,64.0,2680.0,3.0,774778.2508572766
3910,19.0,1928.0,8.0,600307.2118136714
3911,28.0,2913.0,6.0,735379.7925970787
3912,19.0,2043.0,14.0,746854.1449412772
3913,1.0,2163.0,4.0,571248.7725970788
3914,10.0,2476.0,8.0,736200.5653672726
3915,64.0,2135.0,8.0,739696.4523281042
3916,73.0,2631.0,1.0,715007.1225970787
3917,82.0,1734.0,6.0,669390.3679983787
3918,64.0,2231.0,14.0,682421.3491183892
3919,82.0,2700.0,9.0,721367.6518136715
